Asof;Cash
16.07.2009 00:00:00;19028.5669
16.07.2009 00:00:00;28692.7707
20.07.2009 00:00:00;39090.2174
22.07.2009 00:00:00;40757.0645
22.07.2009 00:00:00;51119.7050
22.07.2009 00:00:00;60808.0391
22.07.2009 00:00:00;50224.1651
22.07.2009 00:00:00;39642.0915
22.07.2009 00:00:00;30460.2117
22.07.2009 00:00:00;10187.0717
22.07.2009 00:00:00;722.7562
22.07.2009 00:00:00;-9856.4479
22.07.2009 00:00:00;-20435.8981
22.07.2009 00:00:00;-31019.7018
22.07.2009 00:00:00;-41525.3218
22.07.2009 00:00:00;-52109.0693
22.07.2009 00:00:00;-62689.5675
22.07.2009 00:00:00;-52769.7316
22.07.2009 00:00:00;-42904.3601
22.07.2009 00:00:00;-52592.6942
22.07.2009 00:00:00;-42904.3601
22.07.2009 00:00:00;-32593.7716
22.07.2009 00:00:00;-22203.3432
22.07.2009 00:00:00;-12067.1829
22.07.2009 00:00:00;-22429.8234
22.07.2009 00:00:00;-12067.1829
22.07.2009 00:00:00;645.1634
23.07.2009 00:00:00;11101.3866
05.08.2009 00:00:00;22257.8751
05.08.2009 00:00:00;32493.3782
05.08.2009 00:00:00;38386.5080
05.08.2009 00:00:00;48916.1957
05.08.2009 00:00:00;37303.3852
05.08.2009 00:00:00;25690.2832
05.08.2009 00:00:00;14082.2124
05.08.2009 00:00:00;2478.5101
05.08.2009 00:00:00;-9130.8029
05.08.2009 00:00:00;-20749.6856
05.08.2009 00:00:00;-32355.9868
05.08.2009 00:00:00;-43955.3962
05.08.2009 00:00:00;-25505.2088
05.08.2009 00:00:00;-14630.4690
05.08.2009 00:00:00;-25160.1567
05.08.2009 00:00:00;-14630.4690
05.08.2009 00:00:00;-3031.0596
05.08.2009 00:00:00;7498.9404
06.08.2009 00:00:00;7812.5103
10.08.2009 00:00:00;10857.2818
11.08.2009 00:00:00;21318.7865
19.08.2009 00:00:00;21691.1363
19.08.2009 00:00:00;21835.0847
19.08.2009 00:00:00;32198.6051
19.08.2009 00:00:00;42978.6221
19.08.2009 00:00:00;31245.4021
19.08.2009 00:00:00;19506.0668
19.08.2009 00:00:00;7768.5385
19.08.2009 00:00:00;-3968.2033
19.08.2009 00:00:00;-15625.3462
19.08.2009 00:00:00;-27345.6339
19.08.2009 00:00:00;-39071.5409
19.08.2009 00:00:00;-50796.2929
19.08.2009 00:00:00;-40702.0469
19.08.2009 00:00:00;-51482.0639
19.08.2009 00:00:00;-40702.0469
19.08.2009 00:00:00;-19628.9569
19.08.2009 00:00:00;-29992.4773
19.08.2009 00:00:00;-19628.9569
19.08.2009 00:00:00;-7904.2049
19.08.2009 00:00:00;3821.7021
20.08.2009 00:00:00;4032.8936
20.08.2009 00:00:00;15786.2461
26.08.2009 00:00:00;-9058.6032
26.08.2009 00:00:00;-32082.6116
26.08.2009 00:00:00;-44197.5116
26.08.2009 00:00:00;-32600.8262
26.08.2009 00:00:00;-20965.9629
26.08.2009 00:00:00;-9023.5452
26.08.2009 00:00:00;1388.8865
02.09.2009 00:00:00;1460.3119
02.09.2009 00:00:00;13112.1478
02.09.2009 00:00:00;24432.5299
02.09.2009 00:00:00;36381.4879
02.09.2009 00:00:00;24534.3468
02.09.2009 00:00:00;12698.0023
02.09.2009 00:00:00;873.4358
02.09.2009 00:00:00;-10964.7595
02.09.2009 00:00:00;-22802.7375
02.09.2009 00:00:00;-34647.7498
02.09.2009 00:00:00;-23011.3165
02.09.2009 00:00:00;-11573.9742
02.09.2009 00:00:00;271.0381
02.09.2009 00:00:00;12109.0161
02.09.2009 00:00:00;6274.4119
03.09.2009 00:00:00;6346.8221
07.09.2009 00:00:00;18390.2382
16.09.2009 00:00:00;18944.0296
16.09.2009 00:00:00;19631.7668
16.09.2009 00:00:00;20163.2736
16.09.2009 00:00:00;7301.7513
16.09.2009 00:00:00;-5603.4565
16.09.2009 00:00:00;-18503.1169
16.09.2009 00:00:00;-31407.3253
16.09.2009 00:00:00;-44294.7489
16.09.2009 00:00:00;-57174.5516
16.09.2009 00:00:00;-45218.9628
16.09.2009 00:00:00;-38963.6438
16.09.2009 00:00:00;-26083.8411
16.09.2009 00:00:00;-13196.4175
16.09.2009 00:00:00;-292.2091
16.09.2009 00:00:00;12607.4513
16.09.2009 00:00:00;6593.8642
17.09.2009 00:00:00;19228.1763
17.09.2009 00:00:00;19325.7565
17.09.2009 00:00:00;32139.6771
21.09.2009 00:00:00;44835.7202
23.09.2009 00:00:00;32223.4223
23.09.2009 00:00:00;19633.2850
23.09.2009 00:00:00;7013.3838
23.09.2009 00:00:00;-5603.3719
23.09.2009 00:00:00;-18177.3285
23.09.2009 00:00:00;-6295.0313
23.09.2009 00:00:00;6278.9253
30.09.2009 00:00:00;7620.9907
30.09.2009 00:00:00;-4923.4886
30.09.2009 00:00:00;-17463.9852
30.09.2009 00:00:00;-30004.6731
30.09.2009 00:00:00;-42522.7906
30.09.2009 00:00:00;-55062.8364
30.09.2009 00:00:00;-67584.1714
30.09.2009 00:00:00;-18382.0287
30.09.2009 00:00:00;-5860.6937
30.09.2009 00:00:00;6679.3521
01.10.2009 00:00:00;18551.3791
08.10.2009 00:00:00;30718.1745
12.10.2009 00:00:00;41049.6581
14.10.2009 00:00:00;41524.4572
14.10.2009 00:00:00;53658.6789
14.10.2009 00:00:00;65948.4065
14.10.2009 00:00:00;53365.9320
14.10.2009 00:00:00;40793.8697
14.10.2009 00:00:00;28220.5745
14.10.2009 00:00:00;15639.2859
14.10.2009 00:00:00;3078.4532
14.10.2009 00:00:00;-9502.6518
14.10.2009 00:00:00;-22084.5166
14.10.2009 00:00:00;-34654.7833
14.10.2009 00:00:00;-47226.6083
14.10.2009 00:00:00;-59800.6070
14.10.2009 00:00:00;-72371.5973
14.10.2009 00:00:00;-84947.7334
14.10.2009 00:00:00;-72765.5781
14.10.2009 00:00:00;-67401.3057
14.10.2009 00:00:00;-15869.0362
14.10.2009 00:00:00;-3292.9001
14.10.2009 00:00:00;9278.0902
15.10.2009 00:00:00;22027.2963
21.10.2009 00:00:00;10765.6864
21.10.2009 00:00:00;-1719.8038
21.10.2009 00:00:00;-14222.9872
21.10.2009 00:00:00;-26735.3372
21.10.2009 00:00:00;-39251.2544
21.10.2009 00:00:00;-26948.0844
21.10.2009 00:00:00;-14598.7747
21.10.2009 00:00:00;-2514.6547
21.10.2009 00:00:00;10001.2625
28.10.2009 00:00:00;21575.0400
28.10.2009 00:00:00;31766.7410
28.10.2009 00:00:00;43612.3210
28.10.2009 00:00:00;55278.5110
28.10.2009 00:00:00;43502.6841
28.10.2009 00:00:00;31760.3236
28.10.2009 00:00:00;19982.0010
28.10.2009 00:00:00;8216.5292
28.10.2009 00:00:00;-3519.9508
28.10.2009 00:00:00;-15278.0840
28.10.2009 00:00:00;-27047.0525
28.10.2009 00:00:00;-38825.8824
28.10.2009 00:00:00;-50589.9541
28.10.2009 00:00:00;-62357.1506
28.10.2009 00:00:00;-50152.7906
28.10.2009 00:00:00;-38890.9982
28.10.2009 00:00:00;6319.0018
04.11.2009 00:00:00;6432.4923
04.11.2009 00:00:00;18349.8934
04.11.2009 00:00:00;6367.9751
04.11.2009 00:00:00;-5594.6445
04.11.2009 00:00:00;-17575.2304
04.11.2009 00:00:00;-29551.2676
04.11.2009 00:00:00;-41468.6687
04.11.2009 00:00:00;-29551.2676
04.11.2009 00:00:00;-17081.1842
04.11.2009 00:00:00;-5105.1470
04.11.2009 00:00:00;6764.0479
05.11.2009 00:00:00;6842.0596
09.11.2009 00:00:00;7002.0599
10.11.2009 00:00:00;19502.0733
12.11.2009 00:00:00;31489.5013
12.11.2009 00:00:00;31742.0345
12.11.2009 00:00:00;43129.9852
16.11.2009 00:00:00;43187.4498
17.11.2009 00:00:00;55837.8498
18.11.2009 00:00:00;43321.9175
18.11.2009 00:00:00;30841.2529
18.11.2009 00:00:00;18329.2853
18.11.2009 00:00:00;5810.2853
18.11.2009 00:00:00;-6666.4948
18.11.2009 00:00:00;-19180.3679
18.11.2009 00:00:00;-31707.3185
18.11.2009 00:00:00;-44231.9885
18.11.2009 00:00:00;-31832.7641
18.11.2009 00:00:00;-19756.1445
18.11.2009 00:00:00;-8236.8224
18.11.2009 00:00:00;4519.1447
25.11.2009 00:00:00;-6954.5433
25.11.2009 00:00:00;-18090.1618
25.11.2009 00:00:00;-30416.9156
25.11.2009 00:00:00;-18011.4656
25.11.2009 00:00:00;-12063.4906
25.11.2009 00:00:00;657.8350
03.12.2009 00:00:00;1239.8720
03.12.2009 00:00:00;1357.7291
03.12.2009 00:00:00;13415.9434
03.12.2009 00:00:00;25617.9275
07.12.2009 00:00:00;38187.2925
07.12.2009 00:00:00;38288.3272
08.12.2009 00:00:00;50926.5220
09.12.2009 00:00:00;38259.9122
09.12.2009 00:00:00;25691.9561
09.12.2009 00:00:00;12840.5812
09.12.2009 00:00:00;170.8032
09.12.2009 00:00:00;-12490.4284
09.12.2009 00:00:00;-25161.4534
09.12.2009 00:00:00;-37832.6311
09.12.2009 00:00:00;-24092.4698
09.12.2009 00:00:00;-10859.1174
09.12.2009 00:00:00;1748.2826
23.12.2009 00:00:00;2097.0026
23.12.2009 00:00:00;2417.8208
23.12.2009 00:00:00;15624.9166
23.12.2009 00:00:00;28786.9228
23.12.2009 00:00:00;15438.9962
23.12.2009 00:00:00;2048.3406
23.12.2009 00:00:00;-24440.2837
23.12.2009 00:00:00;-51920.7054
23.12.2009 00:00:00;-65472.2154
23.12.2009 00:00:00;-52329.7105
23.12.2009 00:00:00;-65491.7167
23.12.2009 00:00:00;-52329.7105
23.12.2009 00:00:00;-26423.1096
23.12.2009 00:00:00;-39630.2054
23.12.2009 00:00:00;-26423.1096
23.12.2009 00:00:00;-12382.2907
23.12.2009 00:00:00;1169.2193
23.12.2009 00:00:00;7038.7943
24.12.2009 00:00:00;20493.5743
24.12.2009 00:00:00;33795.4218
30.12.2009 00:00:00;5477.0580
30.12.2009 00:00:00;-7961.0052
30.12.2009 00:00:00;-21373.2384
30.12.2009 00:00:00;-7436.9851
30.12.2009 00:00:00;5975.2481
